bucket,sentiment_mean,tweet_count,weighted_sentiment_mean
2025-12-10 04:00:00,0.5696,20,0.5520
2025-12-10 08:00:00,0.3057,20,0.2811
2025-12-10 12:00:00,0.2357,20,0.1980
2025-12-10 16:00:00,0.2410,20,0.2231
2025-12-10 20:00:00,-0.0095,20,-0.0421
2025-12-11 00:00:00,0.2166,20,0.1548
2025-12-11 04:00:00,0.4550,20,0.4765
2025-12-11 08:00:00,0.3412,20,0.3249
2025-12-11 12:00:00,0.2440,20,0.2994
2025-12-11 16:00:00,0.4635,20,0.5305
2025-12-11 20:00:00,-0.0577,19,-0.0574
2025-12-12 00:00:00,0.2725,20,0.2834
2025-12-12 04:00:00,0.4248,20,0.4513
2025-12-12 08:00:00,0.5205,20,0.5552
2025-12-12 12:00:00,0.1554,20,0.1080
2025-12-12 16:00:00,0.2139,20,0.2419
2025-12-12 20:00:00,0.0973,19,0.1253
2025-12-13 00:00:00,0.3103,20,0.3448
2025-12-13 04:00:00,0.3127,20,0.3184
2025-12-13 08:00:00,0.4462,20,0.4120
2025-12-13 12:00:00,0.3917,20,0.4037
2025-12-13 16:00:00,0.0504,20,0.0404
2025-12-13 20:00:00,0.2827,20,0.2629
2025-12-14 00:00:00,0.3402,20,0.2922
2025-12-14 04:00:00,0.5280,20,0.5653
2025-12-14 08:00:00,0.3068,20,0.3078
2025-12-14 12:00:00,0.2844,20,0.2925
2025-12-14 16:00:00,0.1496,20,0.2282
2025-12-14 20:00:00,0.1091,20,0.1074
2025-12-15 00:00:00,0.2763,20,0.3576
2025-12-15 04:00:00,0.5166,20,0.4140
2025-12-15 08:00:00,0.3564,20,0.3847
2025-12-15 12:00:00,0.1362,20,0.1133
2025-12-15 16:00:00,0.0693,20,-0.0781
2025-12-15 20:00:00,-0.0261,20,-0.0057
2025-12-16 00:00:00,0.4417,20,0.4032
2025-12-16 04:00:00,0.2639,20,0.2899
2025-12-16 08:00:00,0.2770,20,0.2501
2025-12-16 12:00:00,0.2435,20,0.2042
2025-12-16 16:00:00,0.3085,19,0.2587
2025-12-16 20:00:00,0.2751,20,0.2992
2025-12-17 00:00:00,0.1406,20,0.1227
2025-12-17 04:00:00,0.3624,20,0.4226
2025-12-17 08:00:00,0.0997,20,0.1093
2025-12-17 12:00:00,0.2076,20,0.1888
2025-12-17 16:00:00,0.0278,20,0.0998
2025-12-17 20:00:00,0.1603,20,0.1872
2025-12-18 00:00:00,0.1351,20,0.2229
2025-12-18 04:00:00,0.1997,20,0.2452
2025-12-18 08:00:00,0.2988,20,0.2822
2025-12-18 12:00:00,0.3956,20,0.3626
2025-12-18 16:00:00,0.0283,20,0.0683
2025-12-18 20:00:00,0.2026,20,0.1749
2025-12-19 00:00:00,0.1692,20,0.1183
2025-12-19 04:00:00,0.3803,20,0.4538
2025-12-19 08:00:00,0.1497,20,0.1924
2025-12-19 12:00:00,0.1987,20,0.1966
2025-12-19 16:00:00,0.3011,20,0.3495
2025-12-19 20:00:00,0.0194,20,-0.0376
2025-12-20 00:00:00,0.1643,20,0.1679
2025-12-20 04:00:00,0.5338,20,0.5150
2025-12-20 08:00:00,0.2325,20,0.2916
2025-12-20 12:00:00,0.1560,20,0.0748
2025-12-20 16:00:00,0.4002,20,0.3810
2025-12-20 20:00:00,0.2254,20,0.3381
2025-12-21 00:00:00,0.3641,20,0.2764
2025-12-21 04:00:00,0.1861,20,0.1430
2025-12-21 08:00:00,0.2768,20,0.1571
2025-12-21 12:00:00,0.3311,20,0.3677
2025-12-21 16:00:00,0.0069,20,-0.0806
2025-12-21 20:00:00,0.0054,20,-0.0367
2025-12-22 00:00:00,0.3416,20,0.3248
2025-12-22 04:00:00,0.4051,20,0.4258
2025-12-22 08:00:00,0.0435,20,0.0628
2025-12-22 12:00:00,0.2624,20,0.2865
2025-12-22 16:00:00,0.2078,20,0.2073
2025-12-22 20:00:00,0.2715,20,0.2600
2025-12-23 00:00:00,0.2230,20,0.2086
2025-12-23 04:00:00,0.4148,20,0.3802
2025-12-23 08:00:00,0.3821,20,0.4170
2025-12-23 12:00:00,0.1605,20,0.1714
2025-12-23 16:00:00,0.2834,20,0.2557
2025-12-23 20:00:00,0.4413,20,0.4331
2025-12-24 00:00:00,0.0805,20,0.0388
2025-12-24 04:00:00,0.3945,20,0.3517
2025-12-24 08:00:00,0.2332,20,0.1957
2025-12-24 12:00:00,0.1464,20,0.1161
2025-12-24 16:00:00,0.2661,20,0.2655
2025-12-24 20:00:00,0.3265,20,0.3122
2025-12-25 00:00:00,0.3063,20,0.3510
2025-12-25 04:00:00,0.2371,20,0.2046
2025-12-25 08:00:00,0.3556,19,0.3381
2025-12-25 12:00:00,0.3022,20,0.3105
2025-12-25 16:00:00,0.3613,20,0.2508
2025-12-25 20:00:00,0.2667,20,0.3051
2025-12-26 00:00:00,0.2072,20,0.1976
2025-12-26 04:00:00,0.3326,20,0.3715
2025-12-26 08:00:00,0.0222,20,0.0688
2025-12-26 12:00:00,0.2459,20,0.3200
2025-12-26 16:00:00,0.4776,20,0.5138
2025-12-26 20:00:00,0.1956,20,0.1374
2025-12-27 00:00:00,0.1924,20,0.1904
2025-12-27 04:00:00,0.2868,20,0.3391
2025-12-27 08:00:00,0.2399,20,0.2339
2025-12-27 12:00:00,0.1545,20,0.1568
2025-12-27 16:00:00,0.4014,20,0.3977
2025-12-27 20:00:00,0.1190,20,0.1093
2025-12-28 00:00:00,0.3680,20,0.4120
2025-12-28 04:00:00,0.3108,20,0.3213
2025-12-28 08:00:00,0.3418,20,0.3589
2025-12-28 12:00:00,0.1182,20,0.0534
2025-12-28 16:00:00,0.2812,20,0.3678
2025-12-28 20:00:00,0.3386,20,0.3094
2025-12-29 00:00:00,0.2352,20,0.1618
2025-12-29 04:00:00,0.2672,20,0.3060
2025-12-29 08:00:00,0.2224,20,0.3565
2025-12-29 12:00:00,0.2664,20,0.1703
2025-12-29 16:00:00,0.0593,20,0.0192
2025-12-29 20:00:00,0.2182,20,0.2166
2025-12-30 00:00:00,-0.0209,20,-0.0435
2025-12-30 04:00:00,0.3335,20,0.3381
2025-12-30 08:00:00,0.2757,20,0.3077
2025-12-30 12:00:00,0.2852,20,0.3608
2025-12-30 16:00:00,0.3796,20,0.3715
2025-12-30 20:00:00,0.1774,20,0.1551
2025-12-31 00:00:00,0.5389,20,0.5335
2025-12-31 04:00:00,0.5149,20,0.5183
2025-12-31 08:00:00,0.2345,20,0.2439
2025-12-31 12:00:00,0.4189,20,0.5135
2025-12-31 16:00:00,0.4880,20,0.5256
2025-12-31 20:00:00,0.1397,20,0.0959
2026-01-01 00:00:00,0.2308,20,0.2212
2026-01-01 04:00:00,0.4264,20,0.4634
2026-01-01 08:00:00,0.1102,20,0.1255
2026-01-01 12:00:00,0.1316,20,0.0868
2026-01-01 16:00:00,0.2678,20,0.2144
2026-01-01 20:00:00,0.2746,20,0.2439
2026-01-02 00:00:00,0.3673,20,0.3641
2026-01-02 04:00:00,0.2774,20,0.4284
2026-01-02 08:00:00,0.3061,20,0.3016
2026-01-02 12:00:00,0.1078,20,0.1967
2026-01-02 16:00:00,0.2609,20,0.2782
2026-01-02 20:00:00,0.2515,20,0.2430
2026-01-03 00:00:00,0.1492,20,0.1447
2026-01-03 04:00:00,0.2994,20,0.2794
2026-01-03 08:00:00,0.3034,20,0.3527
2026-01-03 12:00:00,0.3433,20,0.2687
2026-01-03 16:00:00,0.1529,20,0.1685
2026-01-03 20:00:00,0.0903,20,0.0326
2026-01-04 00:00:00,0.3046,20,0.3208
2026-01-04 04:00:00,0.3151,20,0.3110
2026-01-04 08:00:00,0.2611,20,0.2417
2026-01-04 12:00:00,0.2796,20,0.2938
2026-01-04 16:00:00,0.4064,20,0.3789
2026-01-04 20:00:00,0.1597,20,0.1263
2026-01-05 00:00:00,0.4383,20,0.3984
2026-01-05 04:00:00,0.4351,20,0.4511
2026-01-05 08:00:00,0.1717,20,0.1840
2026-01-05 12:00:00,0.2087,20,0.1932
2026-01-05 16:00:00,0.1187,20,0.1270
2026-01-05 20:00:00,0.2997,20,0.3381
2026-01-06 00:00:00,0.3199,20,0.2987
2026-01-06 04:00:00,0.4116,20,0.3982
2026-01-06 08:00:00,0.4416,20,0.4262
2026-01-06 12:00:00,0.1133,20,0.1141
2026-01-06 16:00:00,0.3421,20,0.3528
2026-01-06 20:00:00,0.1262,20,0.1446
2026-01-07 00:00:00,0.3678,20,0.3317
2026-01-07 04:00:00,0.2977,20,0.3144
2026-01-07 08:00:00,0.2986,20,0.2848
2026-01-07 12:00:00,0.4570,20,0.3869
2026-01-07 16:00:00,0.1277,20,0.2046
2026-01-07 20:00:00,0.2944,20,0.2991
2026-01-08 00:00:00,0.3974,20,0.4113
2026-01-08 04:00:00,0.3615,20,0.4073
2026-01-08 08:00:00,0.0146,20,-0.0493
2026-01-08 12:00:00,0.1470,20,0.3017
2026-01-08 16:00:00,0.3536,20,0.3354
2026-01-08 20:00:00,0.4153,20,0.4061
2026-01-09 00:00:00,0.3292,20,0.3266
2026-01-09 04:00:00,0.1355,20,0.0313
2026-01-09 08:00:00,0.1966,20,0.2566
2026-01-09 12:00:00,0.4023,20,0.4328
2026-01-09 16:00:00,0.4203,20,0.3920
2026-01-09 20:00:00,0.1951,19,0.2049
2026-01-10 00:00:00,0.2261,20,0.1371
2026-01-10 04:00:00,0.4746,20,0.4962
2026-01-10 08:00:00,0.4647,20,0.4021
2026-01-10 12:00:00,0.1310,20,0.0042
2026-01-10 16:00:00,0.4065,20,0.3809
2026-01-10 20:00:00,0.3597,20,0.3404
2026-01-11 00:00:00,0.3156,20,0.3179
2026-01-11 04:00:00,0.3628,20,0.4528
2026-01-11 08:00:00,0.2120,20,0.1937
2026-01-11 12:00:00,0.3674,20,0.4327
2026-01-11 16:00:00,0.4100,20,0.4069
2026-01-11 20:00:00,0.0009,20,-0.0972
2026-01-12 00:00:00,0.4376,20,0.3875
2026-01-12 04:00:00,0.5036,20,0.5080
2026-01-12 08:00:00,0.0700,20,-0.0164
2026-01-12 12:00:00,0.3248,20,0.3549
2026-01-12 16:00:00,0.3825,20,0.3077
2026-01-12 20:00:00,0.1303,20,0.1741
2026-01-13 00:00:00,0.0969,20,0.1288
2026-01-13 04:00:00,0.2930,20,0.2718
2026-01-13 08:00:00,0.3336,20,0.3842
2026-01-13 12:00:00,0.1416,20,0.1178
2026-01-13 16:00:00,0.4418,20,0.4969
2026-01-13 20:00:00,0.2919,20,0.2892
2026-01-14 00:00:00,0.3711,20,0.4252
2026-01-14 04:00:00,0.2162,20,0.2731
2026-01-14 08:00:00,0.4445,20,0.4358
2026-01-14 12:00:00,0.3227,20,0.3956
2026-01-14 16:00:00,0.1133,20,0.0927
2026-01-14 20:00:00,0.1576,20,0.1953
2026-01-15 00:00:00,0.2727,20,0.2843
2026-01-15 04:00:00,0.3806,20,0.4576
2026-01-15 08:00:00,0.5012,20,0.5164
2026-01-15 12:00:00,0.1580,20,0.1118
2026-01-15 16:00:00,0.3109,20,0.3063
2026-01-15 20:00:00,0.1927,20,0.1298
2026-01-16 00:00:00,0.2209,20,0.1879
2026-01-16 04:00:00,0.1645,20,0.1680
2026-01-16 08:00:00,0.2019,20,0.1859
2026-01-16 12:00:00,0.0097,20,0.0227
2026-01-16 16:00:00,0.1298,20,0.1831
2026-01-16 20:00:00,0.3547,20,0.3900
2026-01-17 00:00:00,0.2288,20,0.1655
2026-01-17 04:00:00,0.4842,20,0.4953
2026-01-17 08:00:00,0.1781,20,0.2143
2026-01-17 12:00:00,0.0291,20,0.0154
2026-01-17 16:00:00,0.1335,20,0.1228
2026-01-17 20:00:00,0.2809,20,0.2616
2026-01-18 00:00:00,0.1796,20,0.1499
2026-01-18 04:00:00,0.2722,20,0.3469
2026-01-18 08:00:00,0.3561,20,0.3995
2026-01-18 12:00:00,0.2454,20,0.2162
2026-01-18 16:00:00,0.2411,20,0.2413
2026-01-18 20:00:00,0.2172,20,0.1363
2026-01-19 00:00:00,0.0114,20,0.0343
2026-01-19 04:00:00,0.2099,20,0.1764
2026-01-19 08:00:00,0.2075,20,0.2736
2026-01-19 12:00:00,0.1798,20,0.2158
2026-01-19 16:00:00,0.1293,20,0.0823
2026-01-19 20:00:00,0.2003,20,0.1754
2026-01-20 00:00:00,0.2578,20,0.2745
2026-01-20 04:00:00,0.0571,20,0.1750
2026-01-20 08:00:00,0.2763,20,0.2789
2026-01-20 12:00:00,0.1549,20,0.0579
2026-01-20 16:00:00,0.2550,20,0.2510
2026-01-20 20:00:00,0.2626,20,0.2375
2026-01-21 00:00:00,0.1371,20,0.1032
2026-01-21 04:00:00,0.1059,20,0.1335
2026-01-21 08:00:00,0.3087,20,0.4220
2026-01-21 12:00:00,0.3066,20,0.3197
2026-01-21 20:00:00,0.1602,19,0.2025
2026-01-22 00:00:00,0.3218,20,0.3142
2026-01-22 04:00:00,0.2755,20,0.2402
2026-01-22 08:00:00,0.1933,20,0.2305
2026-01-22 12:00:00,0.0383,20,0.0502
2026-01-22 16:00:00,0.1872,20,0.2903
2026-01-22 20:00:00,0.2731,20,0.2338
2026-01-23 00:00:00,0.0829,20,0.0350
2026-01-23 04:00:00,0.3593,19,0.3518
2026-01-23 08:00:00,0.3486,20,0.3471
2026-01-23 12:00:00,0.1587,20,0.1800
2026-01-23 16:00:00,0.1509,20,0.2424
2026-01-23 20:00:00,0.4597,20,0.4273
2026-01-24 00:00:00,0.0907,20,0.1085
2026-01-24 04:00:00,0.2540,20,0.2578
2026-01-24 08:00:00,0.1352,20,0.0999
2026-01-24 12:00:00,0.3304,20,0.3297
2026-01-24 16:00:00,0.0399,20,0.0311
2026-01-24 20:00:00,0.2699,20,0.3249
2026-01-25 00:00:00,-0.0738,20,0.0197
2026-01-25 04:00:00,0.3032,20,0.3175
2026-01-25 08:00:00,0.3079,20,0.3172
2026-01-25 12:00:00,0.0131,20,-0.0367
2026-01-25 16:00:00,0.0341,20,0.0542
2026-01-25 20:00:00,-0.0553,20,-0.0968
2026-01-26 00:00:00,0.3505,20,0.3500
2026-01-26 04:00:00,0.3771,20,0.3676
2026-01-26 08:00:00,0.2258,20,0.2099
2026-01-26 12:00:00,0.1916,20,0.1928
2026-01-26 16:00:00,0.3010,20,0.2535
2026-01-26 20:00:00,-0.0024,20,0.0288
2026-01-27 00:00:00,0.1566,20,0.1906
2026-01-27 04:00:00,0.1797,20,0.2224
2026-01-27 08:00:00,0.2799,20,0.3698
2026-01-27 12:00:00,0.4299,20,0.4497
2026-01-27 16:00:00,0.2015,20,0.2079
2026-01-27 20:00:00,0.2109,20,0.2700
2026-01-28 00:00:00,0.1345,20,0.1647
2026-01-28 04:00:00,0.1463,20,0.1296
2026-01-28 08:00:00,0.1407,20,0.1065
2026-01-28 12:00:00,0.2917,20,0.3538
2026-01-28 16:00:00,0.2993,20,0.3741
2026-01-28 20:00:00,0.0546,20,0.1201
2026-01-29 00:00:00,0.2677,20,0.2756
2026-01-29 04:00:00,0.2322,20,0.2229
2026-01-29 08:00:00,0.2215,20,0.2291
2026-01-29 12:00:00,0.1678,20,0.1389
2026-01-29 16:00:00,0.0142,20,0.0195
2026-01-29 20:00:00,0.2340,20,0.1543
2026-01-30 00:00:00,0.1290,20,0.1458
2026-01-30 04:00:00,0.3010,20,0.2661
2026-01-30 08:00:00,0.0997,20,0.1514
2026-01-30 12:00:00,0.2631,20,0.2578
2026-01-30 16:00:00,0.0417,20,0.0413
2026-01-30 20:00:00,0.2636,20,0.2586
2026-01-31 00:00:00,0.1031,20,0.0909
2026-01-31 04:00:00,-0.0029,20,-0.0302
2026-01-31 08:00:00,0.0800,20,0.0602
2026-01-31 12:00:00,0.1186,20,0.1398
2026-01-31 16:00:00,-0.0847,20,-0.1308
2026-01-31 20:00:00,0.1360,20,0.1126
2026-02-01 00:00:00,0.0079,20,-0.0226
2026-02-01 04:00:00,0.2071,20,0.2785
2026-02-01 08:00:00,0.3796,20,0.4256
2026-02-01 12:00:00,0.0574,20,0.0279
2026-02-01 16:00:00,0.0368,20,0.0329
2026-02-01 20:00:00,-0.1506,20,-0.1736
2026-02-02 00:00:00,0.0482,20,0.0577
2026-02-02 04:00:00,-0.0341,20,-0.0285
2026-02-02 08:00:00,-0.1430,20,-0.1695
2026-02-02 12:00:00,0.2641,20,0.3074
2026-02-02 16:00:00,0.3458,20,0.3293
2026-02-02 20:00:00,0.2082,20,0.1795
2026-02-03 00:00:00,0.2802,20,0.2739
2026-02-03 04:00:00,0.3296,20,0.2871
2026-02-03 08:00:00,0.1231,20,0.0696
2026-02-03 12:00:00,0.2373,20,0.2158
2026-02-03 16:00:00,0.1591,20,0.1434
2026-02-03 20:00:00,0.0272,20,-0.0069
2026-02-04 00:00:00,0.1712,20,0.1529
2026-02-04 04:00:00,0.2291,20,0.2612
2026-02-04 08:00:00,-0.0360,20,-0.0044
2026-02-04 12:00:00,0.1348,20,0.1921
2026-02-04 16:00:00,0.1465,20,0.1803
2026-02-04 20:00:00,0.0708,20,0.1018
2026-02-05 00:00:00,0.0706,20,0.0605
2026-02-05 04:00:00,0.1347,20,0.1178
2026-02-05 08:00:00,-0.2287,20,-0.3048
2026-02-05 12:00:00,0.1197,20,0.0767
2026-02-05 16:00:00,0.0573,20,-0.0061
2026-02-05 20:00:00,0.0416,20,0.0708
2026-02-06 00:00:00,0.0122,20,0.0251
2026-02-06 04:00:00,0.1964,20,0.1901
2026-02-06 08:00:00,-0.0161,20,0.0388
2026-02-06 12:00:00,-0.1366,20,-0.1251
2026-02-06 16:00:00,-0.0233,20,0.0440
2026-02-06 20:00:00,0.1071,20,0.1765
2026-02-07 00:00:00,0.1979,20,0.1757
2026-02-07 04:00:00,-0.0207,20,0.0576
2026-02-07 08:00:00,0.2518,20,0.2124
2026-02-07 12:00:00,0.3190,20,0.3540
2026-02-07 16:00:00,0.1774,20,0.2706
2026-02-07 20:00:00,0.0828,20,0.0196
2026-02-08 00:00:00,0.0515,20,0.0353
2026-02-08 04:00:00,0.2766,20,0.2607
2026-02-08 08:00:00,0.1047,20,0.0880
2026-02-08 12:00:00,0.1505,20,0.0820
2026-02-08 16:00:00,0.1418,20,0.0797
2026-02-08 20:00:00,0.1598,20,0.1556
2026-02-09 00:00:00,0.0637,20,0.0587
2026-02-09 04:00:00,0.3988,20,0.3679
2026-02-09 08:00:00,0.4083,19,0.4173
2026-02-09 12:00:00,0.1200,20,0.1089
2026-02-09 16:00:00,0.1352,20,0.2012
2026-02-09 20:00:00,0.1874,20,0.2057
2026-02-10 00:00:00,0.0443,20,0.0366
2026-02-10 04:00:00,0.2182,20,0.1576
2026-02-10 08:00:00,0.3893,20,0.2921
2026-02-10 12:00:00,0.2133,20,0.2221
2026-02-10 16:00:00,0.1838,20,0.1724
2026-02-10 20:00:00,0.0671,20,0.0526
2026-02-11 00:00:00,0.0104,20,-0.0334
2026-02-11 04:00:00,0.1103,20,0.1392
2026-02-11 08:00:00,0.3204,20,0.2677
2026-02-11 12:00:00,0.1694,20,0.1848
2026-02-11 16:00:00,0.1370,20,0.1315
2026-02-11 20:00:00,0.0751,20,0.0446
2026-02-12 00:00:00,0.2286,20,0.2154
2026-02-12 04:00:00,-0.0285,20,-0.1270
2026-02-12 08:00:00,0.1161,20,0.2230
2026-02-12 12:00:00,-0.0093,20,-0.0692
2026-02-12 16:00:00,0.1564,20,0.0971
2026-02-12 20:00:00,0.2986,20,0.2957
2026-02-13 00:00:00,0.0340,20,0.0870
2026-02-13 04:00:00,0.3214,20,0.3817
2026-02-13 08:00:00,0.2472,20,0.1927
2026-02-13 12:00:00,0.1774,20,0.1346
2026-02-13 16:00:00,0.0772,20,0.1318
2026-02-13 20:00:00,0.2976,20,0.2830
2026-02-14 04:00:00,0.2207,20,0.2183
2026-02-14 08:00:00,0.1656,20,0.1461
2026-02-14 12:00:00,0.5920,20,0.5121
2026-02-14 16:00:00,0.2861,20,0.2394
2026-02-14 20:00:00,0.1318,20,0.1081
2026-02-15 00:00:00,0.1380,20,0.0821
2026-02-15 04:00:00,0.3336,20,0.3665
2026-02-15 08:00:00,0.3604,20,0.4296
2026-02-15 12:00:00,0.2920,20,0.1090
2026-02-15 16:00:00,0.2552,20,0.2889
2026-02-15 20:00:00,-0.0293,20,-0.0141
2026-02-16 00:00:00,0.3763,20,0.3715
2026-02-16 04:00:00,0.3019,20,0.2963
2026-02-16 08:00:00,0.4726,20,0.3521
2026-02-16 12:00:00,0.2394,20,0.2230
2026-02-16 16:00:00,0.2370,20,0.2517
2026-02-16 20:00:00,0.3896,20,0.3732
2026-02-17 00:00:00,0.0293,20,-0.0106
2026-02-17 04:00:00,0.4463,20,0.4137
2026-02-17 08:00:00,0.4423,20,0.4072
2026-02-17 12:00:00,-0.0742,20,-0.0089
2026-02-17 16:00:00,0.2383,20,0.3417
2026-02-17 20:00:00,0.1576,20,0.1429
2026-02-18 00:00:00,0.2239,20,0.1868
2026-02-18 04:00:00,0.2046,20,0.2109
2026-02-18 08:00:00,0.1668,20,0.1791
2026-02-18 12:00:00,0.3846,20,0.2873
2026-02-18 16:00:00,-0.0443,20,-0.0427
2026-02-18 20:00:00,0.2140,20,0.2151
2026-02-19 00:00:00,0.1040,20,0.1209
2026-02-19 04:00:00,0.2879,20,0.3093
2026-02-19 08:00:00,0.6277,20,0.4789
2026-02-19 12:00:00,0.1980,20,0.1551
2026-02-19 16:00:00,0.2286,20,0.2118
2026-02-19 20:00:00,0.1456,20,0.1876
2026-02-20 00:00:00,0.1702,20,0.1711
2026-02-20 04:00:00,0.1351,20,0.1122
2026-02-20 08:00:00,0.1955,20,0.1632
2026-02-20 12:00:00,0.1519,20,0.1447
2026-02-20 16:00:00,0.1674,20,0.1452
2026-02-20 20:00:00,0.0041,20,0.1097
2026-02-21 00:00:00,-0.0585,20,0.0179
2026-02-21 04:00:00,0.0596,20,0.0509
2026-02-21 08:00:00,0.1480,20,0.1691
2026-02-21 12:00:00,0.2795,20,0.3436
2026-02-21 16:00:00,0.1205,20,0.1116
2026-02-21 20:00:00,0.0448,20,0.2330
2026-02-22 00:00:00,0.3114,20,0.3970
2026-02-22 04:00:00,0.0882,20,0.0607
2026-02-22 08:00:00,0.2412,20,0.2793
2026-02-22 12:00:00,0.1737,20,0.1799
2026-02-22 16:00:00,0.0813,20,0.1162
2026-02-22 20:00:00,0.0857,20,0.0883
2026-02-23 00:00:00,0.1490,20,0.1396
2026-02-23 04:00:00,0.1626,20,0.1794
2026-02-23 08:00:00,0.1332,20,0.1199
2026-02-23 12:00:00,0.2829,20,0.3247
2026-02-23 16:00:00,0.2227,20,0.2988
2026-02-23 20:00:00,0.0602,20,-0.0059
2026-02-24 00:00:00,0.0398,20,-0.0083
2026-02-24 04:00:00,0.1317,20,0.2075
2026-02-24 08:00:00,0.4705,20,0.4631
2026-02-24 12:00:00,0.0746,20,0.2057
2026-02-24 16:00:00,0.1836,20,0.2215
2026-02-24 20:00:00,0.6230,20,0.6072
2026-02-25 00:00:00,0.0701,20,0.0375
2026-02-25 04:00:00,0.0922,20,0.0617
2026-02-25 08:00:00,0.4378,20,0.4776
2026-02-25 12:00:00,0.1526,20,0.1211
2026-02-25 16:00:00,0.2378,20,0.2461
2026-02-25 20:00:00,0.2708,20,0.1946
2026-02-26 00:00:00,0.1480,20,0.1702
2026-02-26 04:00:00,-0.0050,20,-0.0508
2026-02-26 08:00:00,0.2836,20,0.3065
2026-02-26 12:00:00,0.1865,20,0.2288
2026-02-26 16:00:00,0.1873,20,0.1816
2026-02-26 20:00:00,0.1057,20,0.1612
2026-02-27 00:00:00,0.1174,20,0.2023
2026-02-27 04:00:00,0.3253,20,0.4612
2026-02-27 08:00:00,0.1604,20,0.1637
2026-02-27 12:00:00,0.1192,20,0.1184
2026-02-27 16:00:00,0.1192,20,0.0922
2026-02-27 20:00:00,0.2344,20,0.3316
2026-02-28 00:00:00,0.1996,20,0.1628
2026-02-28 04:00:00,0.0717,20,0.1143
2026-02-28 08:00:00,-0.2160,20,-0.1836
2026-02-28 12:00:00,-0.1683,20,-0.2144
2026-02-28 16:00:00,-0.1286,20,-0.0899
2026-02-28 20:00:00,0.0940,20,0.0974
2026-03-01 00:00:00,0.1260,20,0.0850
2026-03-01 04:00:00,-0.0495,20,-0.0527
2026-03-01 08:00:00,0.1202,20,0.0728
2026-03-01 12:00:00,0.2299,20,0.2774
2026-03-01 16:00:00,-0.0246,20,-0.0516
2026-03-01 20:00:00,0.0461,20,0.0372
2026-03-02 00:00:00,0.0798,20,0.0717
2026-03-02 04:00:00,-0.0693,20,-0.0895
2026-03-02 08:00:00,0.1152,20,0.0854
2026-03-02 12:00:00,0.0362,20,0.1579
2026-03-02 16:00:00,0.4186,20,0.4572
2026-03-02 20:00:00,0.0867,20,0.1177
2026-03-03 00:00:00,0.0129,20,-0.0391
2026-03-03 04:00:00,0.3707,20,0.3028
2026-03-03 08:00:00,0.4128,20,0.3383
2026-03-03 12:00:00,0.0477,20,-0.0198
2026-03-03 16:00:00,0.2569,20,0.2408
2026-03-03 20:00:00,0.1220,20,0.0507
2026-03-04 00:00:00,0.1007,20,0.0529
2026-03-04 04:00:00,0.1883,20,0.1440
2026-03-04 08:00:00,0.2888,20,0.3711
2026-03-04 12:00:00,0.1222,20,0.0925
2026-03-04 16:00:00,0.2005,20,0.2390
2026-03-04 20:00:00,0.1394,20,0.1592
2026-03-05 00:00:00,0.2379,19,0.3023
2026-03-05 04:00:00,0.2163,20,0.3330
2026-03-05 08:00:00,0.2774,20,0.2983
2026-03-05 12:00:00,0.1948,20,0.2075
2026-03-05 16:00:00,0.3660,20,0.3655
2026-03-05 20:00:00,0.0438,20,0.0450
2026-03-06 00:00:00,0.2354,20,0.2808
2026-03-06 04:00:00,0.0981,20,0.0370
2026-03-06 08:00:00,-0.0038,20,-0.0961
2026-03-06 12:00:00,0.2023,20,0.2965
2026-03-06 16:00:00,0.2947,20,0.2197
2026-03-06 20:00:00,0.3561,20,0.3687
2026-03-07 00:00:00,0.1658,20,0.1286
2026-03-07 04:00:00,0.2472,20,0.2134
2026-03-07 08:00:00,0.2267,20,0.2048
2026-03-07 12:00:00,0.0010,20,-0.0386
2026-03-07 16:00:00,0.1243,20,0.0888
2026-03-07 20:00:00,0.4461,20,0.4987
2026-03-08 00:00:00,0.2084,20,0.1587
2026-03-08 04:00:00,0.2506,20,0.2171
2026-03-08 08:00:00,0.4051,20,0.4119
2026-03-08 12:00:00,0.0360,20,0.1067
2026-03-08 16:00:00,0.3536,20,0.2892
2026-03-08 20:00:00,0.3468,20,0.3984
2026-03-09 00:00:00,0.1735,20,0.0893
2026-03-09 04:00:00,0.1720,20,0.0663
2026-03-09 08:00:00,0.2023,20,0.2102
2026-03-09 12:00:00,0.3718,20,0.3508
2026-03-09 16:00:00,0.3354,20,0.3585
2026-03-09 20:00:00,0.3367,20,0.3905
2026-03-10 00:00:00,-0.0710,20,-0.0621
2026-03-10 04:00:00,0.2182,20,0.2388
2026-03-10 08:00:00,0.2359,20,0.2517
2026-03-10 12:00:00,0.2058,20,0.1244
2026-03-10 16:00:00,0.1652,20,0.2106
2026-03-10 20:00:00,0.2580,20,0.2242
2026-03-11 00:00:00,0.2599,20,0.2531
2026-03-11 04:00:00,0.1925,20,0.1984
2026-03-11 08:00:00,0.1254,20,0.0876
2026-03-11 12:00:00,0.0572,20,0.0252
2026-03-11 16:00:00,0.2131,20,0.2112
2026-03-11 20:00:00,0.0811,20,0.0101
2026-03-12 00:00:00,0.1781,20,0.2029
2026-03-12 04:00:00,0.4402,20,0.4699
2026-03-12 08:00:00,0.3312,20,0.3176
2026-03-12 12:00:00,0.1853,20,0.1934
2026-03-12 16:00:00,-0.1511,20,-0.1304
2026-03-12 20:00:00,0.0262,20,0.0597
